Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filename
POI,Cristo Protetor,,-29.23509337,-51.91204377,1324.842,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Est dio Governador Magalh es Pinto,,-19.86574635,-43.97100594,2751.80455,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Est dio Rei Pel ,,-9.670566727,-35.75946613,15.54791746,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Fort Zeelandia,,5.825444482,-55.14969804,23.33456055,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Forte Coimbra,,-19.92003809,-57.79212316,352.0826017,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Forte dos Reis Magos,,-5.756080061,-35.1949091,0.567815121,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
POI,Friendship Bridge (Brazil Paraguay),,-25.50935864,-54.60024988,328.084,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Grande Hotel de Arax ,,-19.64673143,-46.95017377,3130.280002,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Lighthouse,Ilha Rasa Lighthouse,,-23.0636773,-43.14592009,227.6304773,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Itupararanga Dam,,-23.61206731,-47.39783763,2718.085429,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
POI,Journalist Phelippe Dahsou Bridge,,-3.118798982,-60.07854143,58.67780538,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Kadampa Meditation Center Brazil,,-23.25926808,-47.03751806,2747.868303,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
POI,Oyapock River Bridge,,3.857226141,-51.82562992,11.60148363,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Planet rio - Parque de Ci ncia e Tecnologia da USP,,-23.65124326,-46.62254537,2618.185212,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Lighthouse,Ponta Verde Lighthouse,,-9.665759474,-35.69221482,0,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Ponte Ernesto Dornelles,,-29.04678366,-51.57003422,347.76904,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Ponte Herc lio Luz,,-27.59362694,-48.56594456,6.747366465,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Sanctuary of Bom Jesus de Matosinhos,,-20.50778993,-43.86066489,3107.989754,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Sirius Particle Accelerator,,-22.80768927,-47.05247124,2007.681443,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Terceira Ponte,,-20.31931111,-40.28528897,0,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
Building,Viaduto 13,,-29.04503968,-51.91087207,336.015667,,,World Update 19 Brazil Guyana Suriname French Guiana,,,,
