Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filenam
Settlement,Deltona,,28.9005446,-81.2636738,31.70046069,,,Core Sim - Photogrammetry,,,,
Settlement,Denver,,39.7392358,-104.990251,5238.428559,,,Core Sim - Photogrammetry,,,,
Settlement,Des Moines,,41.5868353,-93.6249593,814.9104742,,,Core Sim - Photogrammetry,,,,
Settlement,Desert Hot Springs,,33.961124,-116.5016784,1075.161846,,,Core Sim - Photogrammetry,,,,
Settlement,Detroit,,42.331427,-83.0457538,598.1961139,,,Core Sim - Photogrammetry,,,,
Settlement,Dothan,,31.2232313,-85.3904888,322.5571192,,,Core Sim - Photogrammetry,,,,
Settlement,Dover,,39.158168,-75.5243682,28.94127868,,,Core Sim - Photogrammetry,,,,
Settlement,Downey,,33.9401088,-118.1331593,112.826421,,,Core Sim - Photogrammetry,,,,
Settlement,Dresden,,51.0504088,13.7372621,370.1837663,,,Core Sim - Photogrammetry,,,,
Settlement,Drexel Heights,,32.1411888,-111.028427,2524.532089,,,Core Sim - Photogrammetry,,,,
Settlement,Duisburg,,51.4344079,6.7623293,106.7620785,,,Core Sim - Photogrammetry,,,,
Settlement,Durham,,35.9940329,-78.898619,396.6795931,,,Core Sim - Photogrammetry,,,,
Settlement,Edison,,40.5187154,-74.4120953,92.96256711,,,Core Sim - Photogrammetry,,,,
Settlement,Edmonton,,53.5461245,-113.4938229,2190.093664,,,Core Sim - Photogrammetry,,,,
Settlement,El Paso,,31.7618778,-106.4850217,3716.326254,,,Core Sim - Photogrammetry,,,,
Settlement,Elk Grove,,38.4087993,-121.3716178,48.65846452,,,Core Sim - Photogrammetry,,,,
Settlement,Everett,,47.9789848,-122.2020795,77.16523941,,,Core Sim - Photogrammetry,,,,
Settlement,Fairfield,,38.2491956,-122.0405151,13.38021066,,,Core Sim - Photogrammetry,,,,
Settlement,Fargo,,46.8771863,-96.7898034,902.5289669,,,Core Sim - Photogrammetry,,,,
Settlement,Farmington,,44.6402434,-93.1435497,902.4424604,,,Core Sim - Photogrammetry,,,,
Settlement,Flagler Beach,,29.4749754,-81.1270035,7.391472894,,,Core Sim - Photogrammetry,,,,
Settlement,Flagstaff,,35.1982836,-111.651302,6902.688715,,,Core Sim - Photogrammetry,,,,
Settlement,Fond du Lac,,43.7730448,-88.4470508,760.4767449,,,Core Sim - Photogrammetry,,,,
Settlement,Fort Lauderdale,,26.1224386,-80.1373174,4.842186849,,,Core Sim - Photogrammetry,,,,
Settlement,Fort Myers,,26.640628,-81.8723084,10.64824967,,,Core Sim - Photogrammetry,,,,
Settlement,Fort Wayne,,41.079273,-85.1393513,766.6143528,,,Core Sim - Photogrammetry,,,,
Settlement,Fort Worth,,32.7554883,-97.3307658,617.3815387,,,Core Sim - Photogrammetry,,,,
Settlement,Foster City,,37.5585465,-122.2710788,6.298915418,,,Core Sim - Photogrammetry,,,,
Settlement,Fremont,,37.5485396,-121.988583,54.44684541,,,Core Sim - Photogrammetry,,,,
Settlement,Fresno,,36.7377981,-119.7871247,294.8943305,,,Core Sim - Photogrammetry,,,,
Settlement,Gainesville (Florida - USA),,29.6516344,-82.3248262,181.3359206,,,Core Sim - Photogrammetry,,,,
Settlement,Gainesville (Georgia - USA),,34.2978794,-83.8240663,1241.181681,,,Core Sim - Photogrammetry,,,,
Settlement,Galveston,,29.3013479,-94.7976958,5.46577778,,,Core Sim - Photogrammetry,,,,
Settlement,Glendale,,34.1425078,-118.255075,518.4662352,,,Core Sim - Photogrammetry,,,,
Settlement,Gold Coast,,-28.014242,153.4006867,14.17047441,,,Core Sim - Photogrammetry,,,,
Settlement,Goose Creek,,32.9810059,-80.0325867,34.29785598,,,Core Sim - Photogrammetry,,,,
Settlement,Green Bay,,44.5133188,-88.0132958,588.565605,,,Core Sim - Photogrammetry,,,,
Settlement,Greensboro,,36.0726354,-79.7919754,823.7705344,,,Core Sim - Photogrammetry,,,,
Settlement,Greenville,,34.8526176,-82.3940104,979.9055478,,,Core Sim - Photogrammetry,,,,
Settlement,Griffin,,33.2467807,-84.2640904,973.290402,,,Core Sim - Photogrammetry,,,,
Settlement,Gulf Breeze,,30.3571438,-87.1638574,16.65744778,,,Core Sim - Photogrammetry,,,,
Settlement,Gulfport,,30.3674198,-89.0928155,20.3611147,,,Core Sim - Photogrammetry,,,,
Settlement,Halle (Saale),,51.4969802,11.9688029,334.4363222,,,Core Sim - Photogrammetry,,,,
Settlement,Hamburg,,53.5510846,9.9936819,18.62055733,,,Core Sim - Photogrammetry,,,,
Settlement,Hamilton,,43.2557206,-79.8711024,325.923039,,,Core Sim - Photogrammetry,,,,
Settlement,Hanford,,36.3274502,-119.6456844,236.22048,,,Core Sim - Photogrammetry,,,,
Settlement,Harrisburg,,40.2731911,-76.8867008,351.4667183,,,Core Sim - Photogrammetry,,,,
Settlement,Hollister,,36.8524545,-121.4016021,288.562033,,,Core Sim - Photogrammetry,,,,
Settlement,Hollywood,,34.0928092,-118.3286614,316.4872949,,,Core Sim - Photogrammetry,,,,
Settlement,Houston,,29.7604267,-95.3698028,47.79193498,,,Core Sim - Photogrammetry,,,,
Settlement,Huntsville,,34.7303688,-86.5861037,638.795808,,,Core Sim - Photogrammetry,,,,
Settlement,Immokalee,,26.4185248,-81.4174057,34.87509491,,,Core Sim - Photogrammetry,,,,
Settlement,Indianapolis,,39.768403,-86.158068,730.9702609,,,Core Sim - Photogrammetry,,,,
Settlement,Inglewood,,33.9616801,-118.3531311,125.7728757,,,Core Sim - Photogrammetry,,,,
Settlement,Jackson,,32.2987573,-90.1848103,281.9794773,,,Core Sim - Photogrammetry,,,,
Settlement,Jacksonville,,30.3321838,-81.655651,15.69737806,,,Core Sim - Photogrammetry,,,,
Settlement,Janesville,,42.6827885,-89.0187222,839.0078475,,,Core Sim - Photogrammetry,,,,
Settlement,Jefferson City,,38.5767017,-92.1735164,629.8445355,,,Core Sim - Photogrammetry,,,,
Settlement,Kankakee,,41.1200325,-87.8611531,652.9113398,,,Core Sim - Photogrammetry,,,,
Settlement,Kansas City,,39.0997265,-94.5785667,897.4590238,,,Core Sim - Photogrammetry,,,,
Settlement,Key West,,24.5550593,-81.7799871,2.847620404,,,Core Sim - Photogrammetry,,,,
Settlement,Kiel,,54.3232927,10.1227651,62.18165124,,,Core Sim - Photogrammetry,,,,
Settlement,Kingwood,,30.0500255,-95.1844774,55.70520119,,,Core Sim - Photogrammetry,,,,
Settlement,Kokomo,,40.486427,-86.1336033,810.8810124,,,Core Sim - Photogrammetry,,,,
Settlement,La Habra,,33.9318591,-117.946137,291.7719356,,,Core Sim - Photogrammetry,,,,
Settlement,LaGrange,,33.0362218,-85.0322444,759.3123611,,,Core Sim - Photogrammetry,,,,
Settlement,Lake City,,30.1896756,-82.6392899,195.5395358,,,Core Sim - Photogrammetry,,,,
Settlement,Lake Havasu City,,34.483901,-114.3224548,738.085022,,,Core Sim - Photogrammetry,,,,
Settlement,Lakeland,,28.0394654,-81.9498042,195.0695571,,,Core Sim - Photogrammetry,,,,
Settlement,Laredo,,27.5035613,-99.5075519,423.99986,,,Core Sim - Photogrammetry,,,,
Settlement,Las Cruces,,32.3199396,-106.7636538,3992.898824,,,Core Sim - Photogrammetry,,,,
Settlement,Las Vegas,,36.1699412,-115.1398296,2005.700604,,,Core Sim - Photogrammetry,,,,
Settlement,Laurel,,31.6940509,-89.1306124,273.2822175,,,Core Sim - Photogrammetry,,,,
Settlement,Leesburg,,28.810823,-81.8778582,98.02042031,,,Core Sim - Photogrammetry,,,,
Settlement,Leipzig,,51.3396955,12.3730747,369.6095092,,,Core Sim - Photogrammetry,,,,
Settlement,Lille,,50.62925,3.057256,72.11615325,,,Core Sim - Photogrammetry,,,,
Settlement,Lincoln,,40.813616,-96.7025955,1167.885024,,,Core Sim - Photogrammetry,,,,
Settlement,Little Rock,,34.7464809,-92.2895948,335.2375839,,,Core Sim - Photogrammetry,,,,
Settlement,Lodi,,38.1341477,-121.2722194,55.50164428,,,Core Sim - Photogrammetry,,,,
Settlement,London (Ontario - Canda),,42.9849233,-81.2452768,813.6013622,,,Core Sim - Photogrammetry,,,,
Settlement,Long Beach,,33.7700504,-118.1937395,30.24403601,,,Core Sim - Photogrammetry,,,,
Settlement,Longview,,32.5007037,-94.7404891,371.5996348,,,Core Sim - Photogrammetry,,,,
Settlement,Los Angeles,,34.0522342,-118.2436849,282.5784899,,,Core Sim - Photogrammetry,,,,
Settlement,Los Gatos,,37.2358078,-121.9623751,364.0818024,,,Core Sim - Photogrammetry,,,,
Settlement,Los Lunas,,34.806166,-106.7333599,4854.163378,,,Core Sim - Photogrammetry,,,,
Settlement,Louisville,,38.2526647,-85.7584557,461.4839676,,,Core Sim - Photogrammetry,,,,
Settlement,Lowell,,42.6334247,-71.3161718,116.985092,,,Core Sim - Photogrammetry,,,,
Settlement,Lubbock,,33.5778631,-101.8551665,3202.064997,,,Core Sim - Photogrammetry,,,,
Settlement,Macon,,32.8406946,-83.6324022,371.6371059,,,Core Sim - Photogrammetry,,,,
Settlement,Madera,,36.9613356,-120.0607176,270.1163942,,,Core Sim - Photogrammetry,,,,
Settlement,Madison,,43.0730517,-89.4012302,873.6307819,,,Core Sim - Photogrammetry,,,,
Settlement,Madrid,,40.4167754,-3.7037902,2124.910998,,,Core Sim - Photogrammetry,,,,
Settlement,Magdeburg,,52.1205333,11.6276237,173.9090252,,,Core Sim - Photogrammetry,,,,
Settlement,Manteca,,37.7974273,-121.2160526,40.02341263,,,Core Sim - Photogrammetry,,,,
Settlement,Marbella,,36.510071,-4.8824474,43.8868419,,,Core Sim - Photogrammetry,,,,
Settlement,Marco Island,,25.9397412,-81.7075355,0,,,Core Sim - Photogrammetry,,,,
Settlement,Marietta,,33.952602,-84.5499327,1127.123431,,,Core Sim - Photogrammetry,,,,
Settlement,Marion,,37.7306054,-88.9331256,423.1363467,,,Core Sim - Photogrammetry,,,,
Settlement,Marseille,,43.296482,5.36978,12.27612297,,,Core Sim - Photogrammetry,,,,
Settlement,McAllen,,26.2034071,-98.2300124,124.1890504,,,Core Sim - Photogrammetry,,,,
Settlement,McCandless,,40.5880814,-80.0311364,1058.282461,,,Core Sim - Photogrammetry,,,,
Settlement,Memphis,,35.1495343,-90.0489801,259.8294519,,,Core Sim - Photogrammetry,,,,
Settlement,Mesa,,33.4151843,-111.8314724,1238.681502,,,Core Sim - Photogrammetry,,,,
Settlement,Metropolitan City of Bologna,,44.5005101,11.3047836,131.8108108,,,Core Sim - Photogrammetry,,,,
Settlement,Metropolitan City of Florence,,43.7679178,11.2523792,137.2925359,,,Core Sim - Photogrammetry,,,,
Settlement,Metropolitan City of Milan,,45.458626,9.181873,390.1260731,,,Core Sim - Photogrammetry,,,,
Settlement,Metropolitan City of Naples,,40.901975,14.332644,95.56200554,,,Core Sim - Photogrammetry,,,,
Settlement,Metropolitan City of Venice,,45.4414685,12.3152672,14.05687358,,,Core Sim - Photogrammetry,,,,
Settlement,Miami,,25.7616798,-80.1917902,1.761441095,,,Core Sim - Photogrammetry,,,,
Settlement,Michigan City,,41.7075394,-86.8950297,620.7206004,,,Core Sim - Photogrammetry,,,,
Settlement,Middletown,,40.3968012,-74.0915982,83.15917028,,,Core Sim - Photogrammetry,,,,
Settlement,Midland,,31.9973456,-102.0779146,2780.512501,,,Core Sim - Photogrammetry,,,,
Settlement,Milwaukee,,43.0389025,-87.9064736,614.2777667,,,Core Sim - Photogrammetry,,,,
Settlement,Minneapolis,,44.977753,-93.2650108,835.9070292,,,Core Sim - Photogrammetry,,,,
Settlement,Mobile,,30.6953657,-88.0398912,4.642459656,,,Core Sim - Photogrammetry,,,,
Settlement,Modesto,,37.6390972,-120.9968782,93.52492834,,,Core Sim - Photogrammetry,,,,
Settlement,Monchengladbach,,51.1804572,6.4428041,182.8164312,,,Core Sim - Photogrammetry,,,,
Settlement,Monroe,,32.5093109,-92.1193012,76.18592724,,,Core Sim - Photogrammetry,,,,
Settlement,Montgomery,,32.3792233,-86.3077368,181.8943583,,,Core Sim - Photogrammetry,,,,
Settlement,Montpellier,,43.610769,3.876716,157.2145427,,,Core Sim - Photogrammetry,,,,
Settlement,Montreal,,45.5016889,-73.567256,117.7875802,,,Core Sim - Photogrammetry,,,,
Settlement,Moreno Valley,,33.9424658,-117.2296717,1685.217163,,,Core Sim - Photogrammetry,,,,
Settlement,Munich,,48.1351253,11.5819805,1689.214085,,,Core Sim - Photogrammetry,,,,
Settlement,Munster,,51.9606649,7.6261347,199.6970053,,,Core Sim - Photogrammetry,,,,
Settlement,Murcia,,37.9922399,-1.1306544,136.6269538,,,Core Sim - Photogrammetry,,,,
Settlement,Nashville,,36.1626638,-86.7816016,501.7697252,,,Core Sim - Photogrammetry,,,,
Settlement,New Haven,,41.308274,-72.9278835,40.54234539,,,Core Sim - Photogrammetry,,,,
Settlement,New Orleans,,29.9510658,-90.0715323,1.711906661,,,Core Sim - Photogrammetry,,,,
Settlement,New Smyrna Beach,,29.0258191,-80.9269984,7.554499425,,,Core Sim - Photogrammetry,,,,
Settlement,New York,,40.7127753,-74.0059728,43.84911107,,,Core Sim - Photogrammetry,,,,
Settlement,Newark,,40.735657,-74.1723667,32.17715081,,,Core Sim - Photogrammetry,,,,
Settlement,Newcastle (Australia),,-32.9282712,151.7816802,78.68697576,,,Core Sim - Photogrammetry,,,,
Settlement,Niagara Falls,,43.0962143,-79.0377388,576.2674111,,,Core Sim - Photogrammetry,,,,
Settlement,Norfolk,,36.8507689,-76.2858726,15.22760584,,,Core Sim - Photogrammetry,,,,
Settlement,Norristown,,40.121497,-75.3399048,154.1984162,,,Core Sim - Photogrammetry,,,,
Settlement,Nuremberg,,49.4521018,11.0766654,1011.422057,,,Core Sim - Photogrammetry,,,,
Settlement,Oberhausen,,51.4963341,6.8637765,119.9182914,,,Core Sim - Photogrammetry,,,,
Settlement,Ocala,,29.1871986,-82.1400923,69.34459663,,,Core Sim - Photogrammetry,,,,
Settlement,Oceanside,,33.1958696,-117.3794834,67.69557854,,,Core Sim - Photogrammetry,,,,
Settlement,Okeechobee,,27.2439349,-80.8297828,28.81017975,,,Core Sim - Photogrammetry,,,,
Settlement,Oklahoma City,,35.4675602,-97.5164276,1200.78744,,,Core Sim - Photogrammetry,,,,
Settlement,Omaha,,41.2565369,-95.9345034,1039.897622,,,Core Sim - Photogrammetry,,,,
Settlement,Orange Park,,30.1660736,-81.706484,14.35650192,,,Core Sim - Photogrammetry,,,,
Settlement,Orlando,,28.5383355,-81.3792365,102.6288138,,,Core Sim - Photogrammetry,,,,
Settlement,Oro Valley,,32.3909071,-110.966488,2542.457562,,,Core Sim - Photogrammetry,,,,
Settlement,Oshkosh,,44.0247062,-88.5426136,766.1115336,,,Core Sim - Photogrammetry,,,,
Settlement,Ottawa,,45.4215296,-75.6971931,235.5884267,,,Core Sim - Photogrammetry,,,,
Settlement,Oxnard,,34.1975048,-119.1770516,50.42294979,,,Core Sim - Photogrammetry,,,,
Settlement,Pace,,30.5993603,-87.1610807,57.71331772,,,Core Sim - Photogrammetry,,,,
Settlement,Palatka,,29.6485801,-81.6375819,19.80136918,,,Core Sim - Photogrammetry,,,,
Settlement,Palm Bay,,28.0344621,-80.5886646,16.81535786,,,Core Sim - Photogrammetry,,,,
Settlement,Palm Beach,,26.7056206,-80.0364297,5.791531646,,,Core Sim - Photogrammetry,,,,
Settlement,Palm Springs,,33.8302961,-116.5452921,475.8018986,,,Core Sim - Photogrammetry,,,,
Settlement,Palmdale,,34.5794343,-118.1164613,2655.745864,,,Core Sim - Photogrammetry,,,,
Settlement,Palmetto Bay,,25.6217715,-80.3247748,9.174946393,,,Core Sim - Photogrammetry,,,,
Settlement,Pamplona,,42.812526,-1.6457745,1483.921289,,,Core Sim - Photogrammetry,,,,
Settlement,Panama City,,30.1588129,-85.6602058,25.28709927,,,Core Sim - Photogrammetry,,,,
Settlement,Peachtree City,,33.3968557,-84.5963432,912.0934445,,,Core Sim - Photogrammetry,,,,
Settlement,Pensacola,,30.421309,-87.2169149,55.23686824,,,Core Sim - Photogrammetry,,,,
Settlement,Peoria,,33.5805955,-112.2373779,1139.244657,,,Core Sim - Photogrammetry,,,,
Settlement,Perris,,33.7825194,-117.2286478,1453.828633,,,Core Sim - Photogrammetry,,,,
Settlement,Philadelphia,,39.9525839,-75.1652215,47.0030886,,,Core Sim - Photogrammetry,,,,
Settlement,Phoenix,,33.4483771,-112.0740373,1087.678859,,,Core Sim - Photogrammetry,,,,
Settlement,Pierre,,44.3667876,-100.3537522,1433.293847,,,Core Sim - Photogrammetry,,,,
Settlement,Pittsburgh,,40.4406248,-79.9958864,765.211225,,,Core Sim - Photogrammetry,,,,
Settlement,Poinciana,,28.1573736,-81.4709358,73.03566053,,,Core Sim - Photogrammetry,,,,
Settlement,Port Charlotte,,26.9761707,-82.0906448,11.38163009,,,Core Sim - Photogrammetry,,,,
Settlement,Port St. Lucie,,27.2730492,-80.3582261,22.07612812,,,Core Sim - Photogrammetry,,,,
Settlement,Porterville,,36.06523,-119.0167679,455.3711404,,,Core Sim - Photogrammetry,,,,
Settlement,Portland (Maine - USA),,43.6590993,-70.2568189,62.6601029,,,Core Sim - Photogrammetry,,,,
Settlement,Portland (Oregon - USA),,45.5051064,-122.6750261,65.17317247,,,Core Sim - Photogrammetry,,,,
Settlement,Portsmouth,,50.8197675,-1.0879769,14.70689433,,,Core Sim - Photogrammetry,,,,
Settlement,Prescott,,34.5400242,-112.4685025,5373.401163,,,Core Sim - Photogrammetry,,,,
Settlement,Providence,,41.8239891,-71.4128343,9.154067558,,,Core Sim - Photogrammetry,,,,
Settlement,Province of Catania,,37.5078829,15.0830836,114.5015087,,,Core Sim - Photogrammetry,,,,
Settlement,Province of Palermo,,38.1156921,13.3614855,54.851137,,,Core Sim - Photogrammetry,,,,
Settlement,Province of Verona,,45.4418498,11.0735316,167.184745,,,Core Sim - Photogrammetry,,,,
Settlement,Quebec City,,46.8138783,-71.2079809,157.3641394,,,Core Sim - Photogrammetry,,,,
Settlement,Raleigh,,35.7795897,-78.6381787,346.5518662,,,Core Sim - Photogrammetry,,,,
Settlement,Redding,,40.5865396,-122.3916754,562.1279498,,,Core Sim - Photogrammetry,,,,
Settlement,Reedley,,36.5963395,-119.4504029,352.3698554,,,Core Sim - Photogrammetry,,,,
Settlement,Rennes,,48.117266,-1.6777926,139.0614767,,,Core Sim - Photogrammetry,,,,
Settlement,Reno,,39.5296329,-119.8138027,4506.100376,,,Core Sim - Photogrammetry,,,,
Settlement,Richmond (California - USA),,37.9357576,-122.3477486,43.41433193,,,Core Sim - Photogrammetry,,,,
Settlement,Richmond (Virginia - USA),,37.5407246,-77.4360481,160.0416615,,,Core Sim - Photogrammetry,,,,
Settlement,Riverdale,,33.5726113,-84.4132594,919.8381813,,,Core Sim - Photogrammetry,,,,
Settlement,Rock Island,,41.5094771,-90.5787476,563.5531048,,,Core Sim - Photogrammetry,,,,
Settlement,Roswell,,34.0232431,-84.3615555,1082.609617,,,Core Sim - Photogrammetry,,,,
Settlement,Rouen,,49.443232,1.099971,54.7730158,,,Core Sim - Photogrammetry,,,,
Settlement,Sacramento,,38.5815719,-121.4943996,26.88577881,,,Core Sim - Photogrammetry,,,,
Settlement,Salinas,,36.6777372,-121.6555013,53.15738883,,,Core Sim - Photogrammetry,,,,
Settlement,Salt Lake City,,40.7607793,-111.8910474,4265.106818,,,Core Sim - Photogrammetry,,,,
Settlement,San Bernardino,,34.1083449,-117.2897652,1049.179351,,,Core Sim - Photogrammetry,,,,
Settlement,San Francisco,,37.7749295,-122.4194155,51.04271609,,,Core Sim - Photogrammetry,,,,
Settlement,San Jose,,37.3382082,-121.8863286,80.5621223,,,Core Sim - Photogrammetry,,,,
Settlement,San Tan Valley,,33.177294,-111.5468301,1488.270244,,,Core Sim - Photogrammetry,,,,
Settlement,Santa Ana,,33.7454725,-117.867653,111.7367292,,,Core Sim - Photogrammetry,,,,
Settlement,Santa Barbara,,34.4208305,-119.6981901,38.50526194,,,Core Sim - Photogrammetry,,,,
Settlement,Santa Clarita,,34.3916641,-118.542586,1214.188242,,,Core Sim - Photogrammetry,,,,
Settlement,Santa Cruz,,36.9741171,-122.0307963,22.76557084,,,Core Sim - Photogrammetry,,,,
Settlement,Santa Fe,,35.6869752,-105.937799,6999.81872,,,Core Sim - Photogrammetry,,,,
Settlement,Santa Monica,,34.0194543,-118.4911912,104.0367788,,,Core Sim - Photogrammetry,,,,
Settlement,Sarasota,,27.3364347,-82.5306527,21.29055295,,,Core Sim - Photogrammetry,,,,
Settlement,Savannah,,32.0808989,-81.091203,45.84509078,,,Core Sim - Photogrammetry,,,,
Settlement,Sea Island,,31.1835648,-81.3498179,17.5426816,,,Core Sim - Photogrammetry,,,,
Settlement,Sebring,,27.495592,-81.440907,137.7008512,,,Core Sim - Photogrammetry,,,,
Settlement,Selma,,36.5707838,-119.6120765,312.2258724,,,Core Sim - Photogrammetry,,,,
Settlement,Seville,,37.3890924,-5.9844589,29.71479681,,,Core Sim - Photogrammetry,,,,
Settlement,Sheboygan,,43.7508284,-87.71453,626.0967205,,,Core Sim - Photogrammetry,,,,
Settlement,Shreveport,,32.5251516,-93.7501789,155.0767853,,,Core Sim - Photogrammetry,,,,
Settlement,Simi Valley,,34.2694474,-118.781482,769.4508456,,,Core Sim - Photogrammetry,,,,
